,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,43242,34687,8,2,4,1,multimat-right-multirow-both,8_4_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,33725,44474,8,2,4,2,multimat-right-multirow-both,8_4_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,31130,48183,8,2,4,4,multimat-right-multirow-both,8_4_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,47831,31366,8,4,4,1,multimat-right-multirow-both,8_4_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40359,37166,8,4,4,2,multimat-right-multirow-both,8_4_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,32467,46200,8,4,4,4,multimat-right-multirow-both,8_4_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12088,124075,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9240,162319,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9416,159245,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14593,102785,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10339,145101,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11837,126785,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18896,79382,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19689,76187,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13348,112373,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14458,103744,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14776,101515,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13188,113734,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16988,88285,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18068,83027,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14103,106436,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21432,69987,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,33166,45228,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14672,102241,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
