,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,9267,161880,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12371,121255,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11991,125082,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17324,86584,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17763,84449,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,28634,52391,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,29361,51089,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13724,109322,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13104,114465,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15836,94741,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14351,104496,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15875,94522,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15560,96394,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22080,67931,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22072,67963,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11626,129072,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11125,134972,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13397,111926,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12083,124107,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15818,94846,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16119,93097,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23823,62954,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24392,61507,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10828,138555,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,9765,153635,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13823,108505,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12238,122525,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15920,94209,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15651,95880,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25206,59495,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24818,60460,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11293,132834,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10867,137951,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20845,71976,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20508,73136,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,35181,42637,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,35067,42769,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,63890,23477,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,64057,23418,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13942,107551,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13197,113720,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16334,91820,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14159,105950,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16148,92923,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16151,92877,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22701,66084,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22649,66225,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11917,125867,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11104,135155,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14570,102949,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13341,112424,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16108,93113,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16041,93477,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24945,60138,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25288,59314,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11305,132699,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,10287,145795,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,13396,111974,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12352,121422,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17858,83975,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17442,85986,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28273,53048,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27693,54168,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,12602,119061,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,11576,129594,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21332,70311,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21627,69361,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36020,41650,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36522,41070,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,65795,22799,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,65952,22745,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20699,72472,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19685,76248,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21019,71342,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20396,73546,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25029,60206,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22075,67946,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25461,58915,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,26755,56079,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16400,91491,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15382,97479,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18759,79959,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17192,87233,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21665,69232,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18834,79644,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,26598,56391,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27530,54476,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14155,105970,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13263,113126,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16889,88786,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14920,100534,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22065,67980,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18651,80433,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27468,54605,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27221,55099,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16467,91135,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13722,109296,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21972,68246,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22258,67378,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,36786,40786,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,36276,41349,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,66112,22689,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,65876,22768,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20984,71490,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19499,76957,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20676,72560,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20276,73969,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,25639,58619,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22084,67920,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,26547,56506,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27506,54555,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16761,89503,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15754,95199,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,19691,76190,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,17170,87372,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23794,63067,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,20337,73747,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27044,55461,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,27766,54013,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14643,102445,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,13259,113200,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16887,88828,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,16901,88770,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,21310,70390,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,18969,79074,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,32123,46700,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,30355,49416,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,15841,94709,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,14474,103604,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,23090,64964,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,22142,67710,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,37728,39760,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,37925,39552,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,68139,22016,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,69507,21578,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,32_32_1_8,9216,32,32,1024,1,8,1x8,one_to_many
0,44607,33629,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,43643,34372,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47341,31657,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,46770,32028,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,53976,27814,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51614,29054,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,66117,22683,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,57260,26196,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33463,44786,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,32860,45649,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38253,39229,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36400,41280,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,42338,35495,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,40323,37200,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,55873,26854,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,50279,29838,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33714,44486,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33039,45397,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37834,39648,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36944,40632,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,42778,35045,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,40684,36871,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,57191,26228,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,50922,29459,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34548,43428,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33838,44320,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,38514,38956,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,37631,39882,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,43328,34662,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,41299,36320,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,57734,25985,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,53358,28113,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,45402,33038,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,44372,33808,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,49071,30601,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,48294,31133,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,54670,27428,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,52911,28349,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,74386,20165,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,60845,24653,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34281,43773,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,33537,44745,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39383,38094,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36444,41159,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,50487,29708,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47630,31487,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,69274,21653,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,58297,25732,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,35403,42370,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,34281,43752,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,39180,38262,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,36804,40757,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,51135,29367,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,47966,31273,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,70776,21195,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
0,59431,25240,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_2,12288,64,64,4096,1,2,1x2,one_to_many
