,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,30405,4924,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,30361,4908,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,30434,4881,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,14744,9300,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,14760,9869,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,14802,9962,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,14767,9963,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,14759,10000,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,14710,10000,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,14733,9932,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,14732,10000,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,14772,10000,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,14727,10000,4,4,1,rectangle,20,multimat-right-work-distribution,4_4_1_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,14980,9500,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,14945,9900,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,15004,9790,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,15003,9884,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,14990,9962,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,14951,9919,4,4,1,triangle,20,multimat-right-work-distribution,4_4_1_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
