,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
5,13619,110167,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,13601,110307,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,13621,110155,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,13604,110317,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,13619,110170,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,30508,49160,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,30497,49194,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,30513,49173,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,30499,49192,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,30512,49176,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,30500,49191,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,30520,49170,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,30504,49183,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,30521,49154,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,30503,49183,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,14428,103952,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,14481,103610,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,14430,103993,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,14456,103797,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,14426,104004,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
