,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,right_matrices_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,15493,96802,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,9926,151135,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,12643,118649,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,16_16_1_8,2304,16,16,256,1,8,1x8,one_to_many
0,19428,77211,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14951,100328,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14892,100696,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14425,103971,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22172,67640,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17713,84682,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17640,85026,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17226,87100,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14489,103530,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12196,123016,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11833,126739,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11903,125998,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17208,87171,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14923,100440,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14610,102638,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14628,102506,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19425,77208,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14954,100307,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14893,100701,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14422,103974,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,22181,67629,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17732,84632,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17663,84929,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17222,87110,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14473,103604,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12198,123003,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11828,126794,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11906,125971,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17208,87159,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14897,100637,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14581,102792,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14610,102625,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18961,79111,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14894,100694,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14683,102137,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,21727,69011,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17684,84854,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17400,86193,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14661,102287,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12171,123292,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11739,127754,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17365,86381,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14875,100831,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14423,104006,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15458,97051,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11039,135848,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10917,137397,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14840,101067,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18161,82580,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13722,109305,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13623,110133,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17593,85255,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12229,122852,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9310,161162,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9079,165217,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12143,123551,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14975,100154,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12036,124603,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11765,127489,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14817,101227,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,15457,97066,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11040,135858,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10915,137376,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,18162,82577,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13720,109338,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13622,110118,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12220,122845,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9310,161183,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9078,165191,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14973,100166,16,128,16,1,1,1,warp-per-shift-shared-memory,16_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12034,124617,16,128,16,1,1,2,warp-per-shift-shared-memory,16_128_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11767,127461,16,128,16,1,1,4,warp-per-shift-shared-memory,16_128_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14626,102569,16,256,16,0,0,1,warp-per-shift-shared-memory,16_256_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,17355,86436,16,256,16,0,1,1,warp-per-shift-shared-memory,16_256_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11786,127258,16,256,16,1,0,1,warp-per-shift-shared-memory,16_256_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14553,103054,16,256,16,1,1,1,warp-per-shift-shared-memory,16_256_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13881,108062,32,32,32,0,0,1,warp-per-shift-shared-memory,32_32_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12028,124703,32,32,32,0,0,2,warp-per-shift-shared-memory,32_32_False_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11997,125025,32,32,32,0,0,4,warp-per-shift-shared-memory,32_32_False_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16555,90595,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14703,102008,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14680,102168,32,32,32,0,1,4,warp-per-shift-shared-memory,32_32_False_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11543,129924,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,10249,146394,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,9969,150452,32,32,32,1,0,4,warp-per-shift-shared-memory,32_32_True_False_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14209,105556,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12922,116066,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,12622,118822,32,32,32,1,1,4,warp-per-shift-shared-memory,32_32_True_True_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,13881,108068,32,128,32,0,0,1,warp-per-shift-shared-memory,32_128_False_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,16557,90576,32,128,32,0,1,1,warp-per-shift-shared-memory,32_128_False_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,11545,129926,32,128,32,1,0,1,warp-per-shift-shared-memory,32_128_True_False_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,14210,105560,32,128,32,1,1,1,warp-per-shift-shared-memory,32_128_True_True_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41562,36087,8,32,8,0,0,1,warp-per-shift-shared-memory,8_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26103,57466,8,32,8,0,0,2,warp-per-shift-shared-memory,8_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20446,73363,8,32,8,0,0,4,warp-per-shift-shared-memory,8_32_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21701,69136,8,32,8,0,0,8,warp-per-shift-shared-memory,8_32_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,44249,33894,8,32,8,0,1,1,warp-per-shift-shared-memory,8_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28806,52061,8,32,8,0,1,2,warp-per-shift-shared-memory,8_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23125,64867,8,32,8,0,1,4,warp-per-shift-shared-memory,8_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24477,61268,8,32,8,0,1,8,warp-per-shift-shared-memory,8_32_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,29014,51695,8,32,8,1,0,1,warp-per-shift-shared-memory,8_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19257,77875,8,32,8,1,0,2,warp-per-shift-shared-memory,8_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15430,97210,8,32,8,1,0,4,warp-per-shift-shared-memory,8_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15814,94850,8,32,8,1,0,8,warp-per-shift-shared-memory,8_32_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31717,47281,8,32,8,1,1,1,warp-per-shift-shared-memory,8_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21947,68337,8,32,8,1,1,2,warp-per-shift-shared-memory,8_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18101,82871,8,32,8,1,1,4,warp-per-shift-shared-memory,8_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25956,57781,16,32,16,0,1,8,warp-per-shift-shared-memory,16_32_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18446,81316,8,32,8,1,1,8,warp-per-shift-shared-memory,8_32_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41560,36090,8,128,8,0,0,1,warp-per-shift-shared-memory,8_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26100,57471,8,128,8,0,0,2,warp-per-shift-shared-memory,8_128_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20452,73332,8,128,8,0,0,4,warp-per-shift-shared-memory,8_128_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21701,69128,8,128,8,0,0,8,warp-per-shift-shared-memory,8_128_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,44250,33895,8,128,8,0,1,1,warp-per-shift-shared-memory,8_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,28804,52061,8,128,8,0,1,2,warp-per-shift-shared-memory,8_128_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23127,64855,8,128,8,0,1,4,warp-per-shift-shared-memory,8_128_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24474,61289,8,128,8,0,1,8,warp-per-shift-shared-memory,8_128_False_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,29021,51686,8,128,8,1,0,1,warp-per-shift-shared-memory,8_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19259,77875,8,128,8,1,0,2,warp-per-shift-shared-memory,8_128_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15431,97190,8,128,8,1,0,4,warp-per-shift-shared-memory,8_128_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15819,94813,8,128,8,1,0,8,warp-per-shift-shared-memory,8_128_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31717,47284,8,128,8,1,1,1,warp-per-shift-shared-memory,8_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21949,68342,8,128,8,1,1,2,warp-per-shift-shared-memory,8_128_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18099,82875,8,128,8,1,1,4,warp-per-shift-shared-memory,8_128_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18441,81332,8,128,8,1,1,8,warp-per-shift-shared-memory,8_128_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41524,36123,8,256,8,0,0,1,warp-per-shift-shared-memory,8_256_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27818,53914,8,256,8,0,0,2,warp-per-shift-shared-memory,8_256_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22779,65854,8,256,8,0,0,4,warp-per-shift-shared-memory,8_256_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,44016,34078,8,256,8,0,1,1,warp-per-shift-shared-memory,8_256_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30320,49469,8,256,8,0,1,2,warp-per-shift-shared-memory,8_256_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25337,59197,8,256,8,0,1,4,warp-per-shift-shared-memory,8_256_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,29032,51661,8,256,8,1,0,1,warp-per-shift-shared-memory,8_256_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20828,72004,8,256,8,1,0,2,warp-per-shift-shared-memory,8_256_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17613,85165,8,256,8,1,0,4,warp-per-shift-shared-memory,8_256_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,31643,47404,8,256,8,1,1,1,warp-per-shift-shared-memory,8_256_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23409,64079,8,256,8,1,1,2,warp-per-shift-shared-memory,8_256_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20165,74388,8,256,8,1,1,4,warp-per-shift-shared-memory,8_256_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,33697,44508,16,32,16,0,0,1,warp-per-shift-shared-memory,16_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23688,63321,16,32,16,0,0,2,warp-per-shift-shared-memory,16_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17382,86299,16,32,16,0,0,4,warp-per-shift-shared-memory,16_32_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23239,64560,16,32,16,0,0,8,warp-per-shift-shared-memory,16_32_False_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36310,41316,16,32,16,0,1,1,warp-per-shift-shared-memory,16_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26332,56972,16,32,16,0,1,2,warp-per-shift-shared-memory,16_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20059,74756,16,32,16,0,1,4,warp-per-shift-shared-memory,16_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24673,60784,16,32,16,1,0,1,warp-per-shift-shared-memory,16_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18550,80844,16,32,16,1,0,2,warp-per-shift-shared-memory,16_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14121,106232,16,32,16,1,0,4,warp-per-shift-shared-memory,16_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16889,88805,16,32,16,1,0,8,warp-per-shift-shared-memory,16_32_True_False_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27258,55029,16,32,16,1,1,1,warp-per-shift-shared-memory,16_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21240,70609,16,32,16,1,1,2,warp-per-shift-shared-memory,16_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16801,89281,16,32,16,1,1,4,warp-per-shift-shared-memory,16_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19580,76599,16,32,16,1,1,8,warp-per-shift-shared-memory,16_32_True_True_8,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,33743,44450,16,128,16,0,0,1,warp-per-shift-shared-memory,16_128_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23737,63193,16,128,16,0,0,2,warp-per-shift-shared-memory,16_128_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17433,86035,16,128,16,0,0,4,warp-per-shift-shared-memory,16_128_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36385,41223,16,128,16,0,1,1,warp-per-shift-shared-memory,16_128_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26433,56744,16,128,16,0,1,2,warp-per-shift-shared-memory,16_128_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20081,74691,16,128,16,0,1,4,warp-per-shift-shared-memory,16_128_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24712,60689,16,128,16,1,0,1,warp-per-shift-shared-memory,16_128_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18598,80639,16,128,16,1,0,2,warp-per-shift-shared-memory,16_128_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,14173,105833,16,128,16,1,0,4,warp-per-shift-shared-memory,16_128_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27359,54825,16,128,16,1,1,1,warp-per-shift-shared-memory,16_128_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21240,70617,16,128,16,1,1,2,warp-per-shift-shared-memory,16_128_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,16804,89268,16,128,16,1,1,4,warp-per-shift-shared-memory,16_128_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34249,43795,16,256,16,0,0,1,warp-per-shift-shared-memory,16_256_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36907,40639,16,256,16,0,1,1,warp-per-shift-shared-memory,16_256_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25193,59514,16,256,16,1,0,1,warp-per-shift-shared-memory,16_256_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27846,53859,16,256,16,1,1,1,warp-per-shift-shared-memory,16_256_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34005,44113,32,32,32,0,0,1,warp-per-shift-shared-memory,32_32_False_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24520,61110,32,32,32,0,0,2,warp-per-shift-shared-memory,32_32_False_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19302,77705,32,32,32,0,0,4,warp-per-shift-shared-memory,32_32_False_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,36647,40926,32,32,32,0,1,1,warp-per-shift-shared-memory,32_32_False_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27174,55197,32,32,32,0,1,2,warp-per-shift-shared-memory,32_32_False_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21941,68360,32,32,32,0,1,4,warp-per-shift-shared-memory,32_32_False_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,24789,60519,32,32,32,1,0,1,warp-per-shift-shared-memory,32_32_True_False_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20035,74867,32,32,32,1,0,2,warp-per-shift-shared-memory,32_32_True_False_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15700,95533,32,32,32,1,0,4,warp-per-shift-shared-memory,32_32_True_False_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,27426,54689,32,32,32,1,1,1,warp-per-shift-shared-memory,32_32_True_True_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22678,66150,32,32,32,1,1,2,warp-per-shift-shared-memory,32_32_True_True_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18348,81737,32,32,32,1,1,4,warp-per-shift-shared-memory,32_32_True_True_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
