,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,14807,101300,4,1,1,4,multimat-right-multirow-both,4_1_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21791,68830,4,2,1,1,multimat-right-multirow-both,4_1_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,17759,84475,4,2,1,2,multimat-right-multirow-both,4_1_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19269,77851,4,2,1,4,multimat-right-multirow-both,4_1_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23289,64414,4,4,1,1,multimat-right-multirow-both,4_1_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21820,68753,4,4,1,2,multimat-right-multirow-both,4_1_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19283,77794,4,4,1,4,multimat-right-multirow-both,4_1_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21947,68333,4,1,2,1,multimat-right-multirow-both,4_2_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21222,70676,4,1,2,2,multimat-right-multirow-both,4_2_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21544,69623,4,1,2,4,multimat-right-multirow-both,4_2_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,32819,45712,4,2,2,1,multimat-right-multirow-both,4_2_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23341,64308,4,2,2,2,multimat-right-multirow-both,4_2_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19254,77903,4,2,2,4,multimat-right-multirow-both,4_2_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41230,36383,4,4,2,1,multimat-right-multirow-both,4_2_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,32378,46316,4,4,2,2,multimat-right-multirow-both,4_2_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,26074,57493,4,4,2,4,multimat-right-multirow-both,4_2_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,23053,65073,4,1,4,1,multimat-right-multirow-both,4_4_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,30154,49750,4,1,4,2,multimat-right-multirow-both,4_4_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22083,67928,4,1,4,4,multimat-right-multirow-both,4_4_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,39948,37549,4,2,4,1,multimat-right-multirow-both,4_4_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34951,42918,4,2,4,2,multimat-right-multirow-both,4_4_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,25583,58636,4,2,4,4,multimat-right-multirow-both,4_4_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,50600,29648,4,4,4,1,multimat-right-multirow-both,4_4_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,41580,36078,4,4,4,2,multimat-right-multirow-both,4_4_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,34433,43568,4,4,4,4,multimat-right-multirow-both,4_4_4_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,19835,75628,8,1,1,1,multimat-right-multirow-both,8_1_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15789,94993,8,1,1,2,multimat-right-multirow-both,8_1_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15165,98953,8,1,1,4,multimat-right-multirow-both,8_1_1_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22352,67094,8,2,1,1,multimat-right-multirow-both,8_1_2_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,18146,82635,8,2,1,2,multimat-right-multirow-both,8_1_2_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,20058,74771,8,2,1,4,multimat-right-multirow-both,8_1_2_4,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,22200,67579,8,4,1,1,multimat-right-multirow-both,8_1_4_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,21390,70141,8,4,1,2,multimat-right-multirow-both,8_1_4_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
