,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,218869,6850,8,256,8,1,0,warp-per-shift-shared-memory,8_256_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,218802,6849,8,256,8,1,1,warp-per-shift-shared-memory,8_256_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,255975,5858,16,32,16,0,0,warp-per-shift-shared-memory,16_32_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,276977,5413,16,32,16,0,1,warp-per-shift-shared-memory,16_32_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,193369,7757,16,32,16,1,0,warp-per-shift-shared-memory,16_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,214061,7006,16,32,16,1,1,warp-per-shift-shared-memory,16_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,180804,8291,16,128,16,0,0,warp-per-shift-shared-memory,16_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,180797,8291,16,128,16,0,1,warp-per-shift-shared-memory,16_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,145062,10000,16,128,16,1,0,warp-per-shift-shared-memory,16_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,145051,10000,16,128,16,1,1,warp-per-shift-shared-memory,16_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,185481,8083,16,256,16,0,0,warp-per-shift-shared-memory,16_256_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,185460,8084,16,256,16,0,1,warp-per-shift-shared-memory,16_256_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,151224,9915,16,256,16,1,0,warp-per-shift-shared-memory,16_256_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,151226,9918,16,256,16,1,1,warp-per-shift-shared-memory,16_256_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
