,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,906925,1655,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,648033,2315,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,483587,3102,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,425673,3524,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,791950,1894,4,4,4,basic-multirow_both,4_4_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1441554,1041,4,1,1,basic-multirow_both,4_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1429310,1050,4,1,2,basic-multirow_both,4_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1389436,1080,4,1,4,basic-multirow_both,4_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1321047,1136,4,1,8,basic-multirow_both,4_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1188273,1263,4,2,1,basic-multirow_both,4_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1023844,1466,4,2,2,basic-multirow_both,4_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,993585,1510,4,2,4,basic-multirow_both,4_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,919919,1631,4,2,8,basic-multirow_both,4_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1875354,800,4,4,1,basic-multirow_both,4_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,909310,1650,4,4,2,basic-multirow_both,4_4_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,537338,2791,4,4,8,basic-multirow_both,4_4_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1491899,1006,4,8,1,basic-multirow_both,4_8_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1224710,1225,4,8,2,basic-multirow_both,4_8_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,752785,1993,4,8,4,basic-multirow_both,4_8_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,607200,2471,4,8,8,basic-multirow_both,4_8_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1735318,865,8,1,1,basic-multirow_both,8_1_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1722223,871,8,1,2,basic-multirow_both,8_1_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1685469,890,8,1,4,basic-multirow_both,8_1_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1687905,889,8,1,8,basic-multirow_both,8_1_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1088134,1379,8,2,1,basic-multirow_both,8_2_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,890399,1685,8,2,2,basic-multirow_both,8_2_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,849418,1766,8,2,4,basic-multirow_both,8_2_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,780044,1923,8,2,8,basic-multirow_both,8_2_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1960072,766,8,4,1,basic-multirow_both,8_4_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1133215,1324,8,4,2,basic-multirow_both,8_4_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,985289,1523,8,4,4,basic-multirow_both,8_4_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,820051,1829,8,4,8,basic-multirow_both,8_4_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,2162891,694,8,8,1,basic-multirow_both,8_8_1,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1509936,994,8,8,2,basic-multirow_both,8_8_2,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,1117172,1343,8,8,4,basic-multirow_both,8_8_4,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,958983,1565,8,8,8,basic-multirow_both,8_8_8,192_192_1_1,73728,192,192,36864,1,1,1x1,one_to_one
0,3415521,440,4,1,1,basic-multirow_both,4_1_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3527095,426,4,1,2,basic-multirow_both,4_1_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3534754,425,4,1,4,basic-multirow_both,4_1_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3304752,454,4,1,8,basic-multirow_both,4_1_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3131382,480,4,2,1,basic-multirow_both,4_2_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2729654,550,4,2,2,basic-multirow_both,4_2_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2548885,589,4,2,4,basic-multirow_both,4_2_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2452966,612,4,2,8,basic-multirow_both,4_2_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3555089,422,4,4,1,basic-multirow_both,4_4_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2187135,686,4,4,2,basic-multirow_both,4_4_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1870008,803,4,4,4,basic-multirow_both,4_4_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1662047,903,4,4,8,basic-multirow_both,4_4_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2663342,564,4,8,1,basic-multirow_both,4_8_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2184262,687,4,8,2,basic-multirow_both,4_8_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1324254,1133,4,8,4,basic-multirow_both,4_8_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1053464,1424,4,8,8,basic-multirow_both,4_8_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4296962,349,8,1,1,basic-multirow_both,8_1_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,4272130,352,8,1,2,basic-multirow_both,8_1_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3621052,413,8,1,4,basic-multirow_both,8_1_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3665772,409,8,1,8,basic-multirow_both,8_1_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3773915,398,8,2,1,basic-multirow_both,8_2_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3290384,456,8,2,2,basic-multirow_both,8_2_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3077258,488,8,2,4,basic-multirow_both,8_2_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2952147,509,8,2,8,basic-multirow_both,8_2_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3499597,429,8,4,1,basic-multirow_both,8_4_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2027889,740,8,4,2,basic-multirow_both,8_4_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1756199,855,8,4,4,basic-multirow_both,8_4_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1465494,1024,8,4,8,basic-multirow_both,8_4_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,3971504,378,8,8,1,basic-multirow_both,8_8_1,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2742996,547,8,8,2,basic-multirow_both,8_8_2,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,2019179,743,8,8,4,basic-multirow_both,8_8_4,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
0,1710882,877,8,8,8,basic-multirow_both,8_8_8,256_256_1_1,131072,256,256,65536,1,1,1x1,one_to_one
