,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,261154,5739,8,1,2,basic-multirow_both,8_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,249728,6002,8,1,4,basic-multirow_both,8_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,219321,6834,8,1,8,basic-multirow_both,8_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,425798,3522,8,2,1,basic-multirow_both,8_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,270715,5537,8,2,2,basic-multirow_both,8_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,309540,4845,8,2,4,basic-multirow_both,8_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,239704,6250,8,2,8,basic-multirow_both,8_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,540891,2773,8,4,1,basic-multirow_both,8_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,378026,3966,8,4,2,basic-multirow_both,8_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,353505,4242,8,4,4,basic-multirow_both,8_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,255159,5875,8,4,8,basic-multirow_both,8_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,627289,2391,8,8,1,basic-multirow_both,8_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,620215,2418,8,8,2,basic-multirow_both,8_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,423975,3538,8,8,4,basic-multirow_both,8_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,325514,4605,8,8,8,basic-multirow_both,8_8_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,548633,2733,4,1,1,basic-multirow_both,4_1_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,576240,2604,4,1,2,basic-multirow_both,4_1_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,575155,2609,4,1,4,basic-multirow_both,4_1_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,537600,2789,4,1,8,basic-multirow_both,4_1_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,731737,2053,4,2,1,basic-multirow_both,4_2_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,460822,3256,4,2,2,basic-multirow_both,4_2_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,534100,2809,4,2,4,basic-multirow_both,4_2_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,395517,3791,4,2,8,basic-multirow_both,4_2_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,914442,1639,4,4,1,basic-multirow_both,4_4_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,596304,2514,4,4,2,basic-multirow_both,4_4_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,545891,2746,4,4,4,basic-multirow_both,4_4_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,346632,4324,4,4,8,basic-multirow_both,4_4_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,951540,1576,4,8,1,basic-multirow_both,4_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1011120,1483,4,8,2,basic-multirow_both,4_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,624785,2401,4,8,4,basic-multirow_both,4_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,448856,3339,4,8,8,basic-multirow_both,4_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,583850,2569,8,1,1,basic-multirow_both,8_1_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,612603,2449,8,1,2,basic-multirow_both,8_1_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,605320,2477,8,1,4,basic-multirow_both,8_1_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,576592,2600,8,1,8,basic-multirow_both,8_1_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,756131,1984,8,2,1,basic-multirow_both,8_2_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,478928,3130,8,2,2,basic-multirow_both,8_2_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,545352,2749,8,2,4,basic-multirow_both,8_2_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,420925,3560,8,2,8,basic-multirow_both,8_2_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,964239,1556,8,4,1,basic-multirow_both,8_4_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,673489,2226,8,4,2,basic-multirow_both,8_4_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,630744,2377,8,4,4,basic-multirow_both,8_4_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,450032,3328,8,4,8,basic-multirow_both,8_4_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
